2026-08-14 02:17:12,434 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:17:12,434 | INFO | websocket disconected
2026-08-14 02:17:12,434 | INFO | Reconnecting in 5 seconds
2026-08-14 02:17:38,459 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:17:38,460 | INFO | websocket disconected
2026-08-14 02:17:38,460 | INFO | Reconnecting in 5 seconds
2026-08-14 02:17:48,896 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8ff00>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:18:04,476 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:18:04,476 | INFO | websocket disconected
2026-08-14 02:18:04,477 | INFO | Reconnecting in 5 seconds
2026-08-14 02:18:30,489 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:18:30,490 | INFO | websocket disconected
2026-08-14 02:18:30,490 | INFO | Reconnecting in 5 seconds
2026-08-14 02:18:40,914 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x240070247c0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:18:56,527 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:18:56,527 | INFO | websocket disconected
2026-08-14 02:18:56,527 | INFO | Reconnecting in 5 seconds
2026-08-14 02:19:22,581 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:19:22,581 | INFO | websocket disconected
2026-08-14 02:19:22,581 | INFO | Reconnecting in 5 seconds
2026-08-14 02:19:32,965 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24007024d10>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:19:48,598 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:19:48,599 | INFO | websocket disconected
2026-08-14 02:19:48,599 | INFO | Reconnecting in 5 seconds
2026-08-14 02:20:14,635 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:20:14,635 | INFO | websocket disconected
2026-08-14 02:20:14,635 | INFO | Reconnecting in 5 seconds
2026-08-14 02:20:24,994 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006e4b240>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:20:40,677 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:20:40,677 | INFO | websocket disconected
2026-08-14 02:20:40,677 | INFO | Reconnecting in 5 seconds
2026-08-14 02:21:06,714 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:21:06,715 | INFO | websocket disconected
2026-08-14 02:21:06,715 | INFO | Reconnecting in 5 seconds
2026-08-14 02:21:17,021 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8fbd0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:21:26,737 | INFO | websocket connected
2026-08-14 02:44:08,112 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8f460>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:44:22,461 | INFO | [WinError 10054] An existing connection was forcibly closed by the remote host
2026-08-14 02:44:22,462 | INFO | websocket disconected
2026-08-14 02:44:22,462 | INFO | Reconnecting in 5 seconds
2026-08-14 02:44:48,464 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:44:48,465 | INFO | websocket disconected
2026-08-14 02:44:48,465 | INFO | Reconnecting in 5 seconds
2026-08-14 02:45:00,158 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8ecf0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:45:14,481 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:45:14,482 | INFO | websocket disconected
2026-08-14 02:45:14,482 | INFO | Reconnecting in 5 seconds
2026-08-14 02:45:40,512 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:45:40,512 | INFO | websocket disconected
2026-08-14 02:45:40,512 | INFO | Reconnecting in 5 seconds
2026-08-14 02:45:52,212 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8d370>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:46:06,527 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:46:06,528 | INFO | websocket disconected
2026-08-14 02:46:06,528 | INFO | Reconnecting in 5 seconds
2026-08-14 02:46:32,556 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:46:32,557 | INFO | websocket disconected
2026-08-14 02:46:32,557 | INFO | Reconnecting in 5 seconds
2026-08-14 02:46:44,242 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8e7a0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:46:58,604 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:46:58,605 | INFO | websocket disconected
2026-08-14 02:46:58,605 | INFO | Reconnecting in 5 seconds
2026-08-14 02:47:24,649 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:47:24,649 | INFO | websocket disconected
2026-08-14 02:47:24,649 | INFO | Reconnecting in 5 seconds
2026-08-14 02:47:36,299 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24007014270>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:47:50,695 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:47:50,696 | INFO | websocket disconected
2026-08-14 02:47:50,696 | INFO | Reconnecting in 5 seconds
2026-08-14 02:48:16,711 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:48:16,711 | INFO | websocket disconected
2026-08-14 02:48:16,711 | INFO | Reconnecting in 5 seconds
2026-08-14 02:48:28,338 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x240070147c0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:48:42,759 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:48:42,759 | INFO | websocket disconected
2026-08-14 02:48:42,759 | INFO | Reconnecting in 5 seconds
2026-08-14 02:49:08,777 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:49:08,777 | INFO | websocket disconected
2026-08-14 02:49:08,777 | INFO | Reconnecting in 5 seconds
2026-08-14 02:49:20,396 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24007014d10>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:49:34,815 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:49:34,816 | INFO | websocket disconected
2026-08-14 02:49:34,816 | INFO | Reconnecting in 5 seconds
2026-08-14 02:50:00,844 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:50:00,844 | INFO | websocket disconected
2026-08-14 02:50:00,844 | INFO | Reconnecting in 5 seconds
2026-08-14 02:50:12,444 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006e4b240>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:50:26,880 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:50:26,880 | INFO | websocket disconected
2026-08-14 02:50:26,881 | INFO | Reconnecting in 5 seconds
2026-08-14 02:50:52,896 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:50:52,896 | INFO | websocket disconected
2026-08-14 02:50:52,896 | INFO | Reconnecting in 5 seconds
2026-08-14 02:51:04,465 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8d370>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:51:18,916 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:51:18,916 | INFO | websocket disconected
2026-08-14 02:51:18,916 | INFO | Reconnecting in 5 seconds
2026-08-14 02:51:44,963 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:51:44,963 | INFO | websocket disconected
2026-08-14 02:51:44,963 | INFO | Reconnecting in 5 seconds
2026-08-14 02:51:56,481 | ERROR | heartbeat failed: HTTPConnectionPool(host='192.168.1.5', port=8000): Max retries exceeded with url: /api/agent/heartbeat (Caused by ConnectTimeoutError(<HTTPConnection(host='192.168.1.5', port=8000) at 0x24006f8ecf0>, 'Connection to 192.168.1.5 timed out. (connect timeout=None)'))
2026-08-14 02:52:10,980 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2026-08-14 02:52:10,980 | INFO | websocket disconected
2026-08-14 02:52:10,980 | INFO | Reconnecting in 5 seconds
2026-08-14 02:52:37,026 | INFO | [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
